us|2801795073|720894
ca|2802515968|65535
us|2802581504|327679
ca|2802909184|65535
us|2802974720|655359
cl|2803630080|65535
us|2803695616|65535
au|2803761152|65535
us|2803826688|65535
ca|2803892224|2097151
us|2805989376|655359
ca|2806644736|65535
us|2806710272|393215
nl|2807103488|65535
us|2807169024|655359
ca|2807824384|65535
us|2807889920|655359
au|2808545280|65535
us|2808610816|262143
us|2808938496|131071
sa|2809069568|65535
us|2809135104|720895
au|2809856000|65535
us|2809921536|65535
ca|2809987072|65535
us|2810052608|196607
ca|2810249216|65535
au|2810314752|65535
us|2810380288|196607
ve|2810576896|65535
us|2810642432|262143
cn|2810904576|65535
us|2810970112|589823
ch|2811559936|65535
us|2811625472|458751
bo|2812084224|65535
us|2812149760|262143
au|2812411904|65535
us|2812477440|327679
ch|2812805120|65535
jp|2812870656|65535
us|2812936192|131071
gb|2813067264|65535
us|2813132800|131071
jp|2813263872|65535
us|2813329408|196607
nz|2813526016|65535
us|2813591552|589823
au|2814181376|65535
us|2814246912|851967
gb|2815098880|65535
us|2815164416|65535
id|2815229952|65535
us|2815295488|689151
il|2815984640|767
us|2815985408|255
il|2815985664|1023
gb|2815986688|127
il|2815986816|15
de|2815986832|7
il|2815986840|39
gb|2815986880|335
il|2815987216|15
gb|2815987232|39
il|2815987272|55
gb|2815987328|63
il|2815987392|63
us|2815987456|255
il|2815987712|4095
us|2815991808|31
il|2815991840|8543
us|2816000384|15
il|2816000400|47
us|2816000448|575
il|2816001024|127
de|2816001152|31
il|2816001184|863
us|2816002048|31
il|2816002080|159
us|2816002240|7
il|2816002248|567
us|2816002816|63
il|2816002880|31
us|2816002912|15
il|2816002928|431
us|2816003360|31
il|2816003392|47
us|2816003440|15
il|2816003456|399
us|2816003856|15
il|2816003872|6623
us|2816010496|255
il|2816010752|3487
us|2816014240|31
il|2816014272|1047
us|2816015320|7
il|2816015328|7
us|2816015336|7
il|2816015344|15
us|2816015360|63
il|2816015424|959
us|2816016384|655359
ca|2816671744|65535
us|2816737280|1572863
ar|2818310144|65535
us|2818375680|196607
