us|1174405121|1572862
ca|1175977984|90183
us|1176068168|7
ca|1176068176|15
us|1176068192|15
ca|1176068208|32855
us|1176101064|7
ca|1176101072|401199
us|1176502272|118783
ca|1176621056|255
us|1176621312|1791
ca|1176623104|255
us|1176623360|127
ca|1176623488|95
us|1176623584|15
ca|1176623600|15
us|1176623616|255
ca|1176623872|5431
us|1176629304|7
ca|1176629312|31
us|1176629344|223
ca|1176629568|127
us|1176629696|31
ca|1176629728|1311
us|1176631040|30975
ca|1176662016|4095
us|1176666112|16511
hr|1176682624|7
us|1176682632|20343
ca|1176702976|4095
us|1176707072|24575
pr|1176731648|4095
ca|1176739840|4095
us|1176748032|16383
pm|1176764416|4095
us|1176768512|8191
us|1176780800|114687
ca|1176895488|1031
mx|1176896520|7
ca|1176896528|15
mx|1176896544|7
ca|1176896552|495
us|1176897048|7
ca|1176897056|2095
kz|1176899152|7
ca|1176899160|9063
mx|1176908224|7
ca|1176908232|1439
us|1176909672|7
ca|1176909680|15327
ng|1176925008|7
ca|1176925016|3239
us|1176928256|40959
us|1177026560|32767
ca|1177059328|2303
us|1177061632|1791
ca|1177063424|4095
us|1177067520|96895
ca|1177164416|63
us|1177164480|31
ca|1177164512|31
us|1177164544|383
ca|1177164928|15
us|1177164944|367
ca|1177165312|511
us|1177165824|2303
fr|1177168128|15
us|1177168144|1543
gb|1177169688|7
us|1177169696|5503
cz|1177175200|31
us|1177175232|7295
ca|1177182528|63
us|1177182592|5071
gb|1177187664|7
us|1177187672|23311
fr|1177210984|23
us|1177211008|143231
pr|1177354240|65535
us|1177419776|131071
ca|1177550848|524287
us|1178075136|524287
ca|1178599424|1310719
us|1179910144|4895743
a2|1184805888|127
us|1184806016|4991
a2|1184811008|255
us|1184811264|18175
a2|1184829440|255
us|1184829696|4300751
in|1189130448|15
us|1189130464|1039647
uy|1190170112|15
us|1190170128|813327
ua|1190983456|31
us|1190983488|198847
