gb|1543503872|2097151
se|1545601024|262143
ru|1545863168|32767
ba|1545895936|32767
si|1545928704|32767
ru|1545961472|32767
cz|1545994240|12287
us|1546006528|2047
cz|1546008576|2047
us|1546010624|12287
cz|1546022912|4095
ru|1546027008|32767
se|1546059776|4095
de|1546063872|4095
se|1546067968|4095
md|1546072064|4095
ru|1546076160|4095
az|1546080256|4095
ru|1546084352|4095
sn|1546088448|127
tm|1546088576|127
ba|1546088704|127
tj|1546088832|127
sd|1546088960|127
de|1546089088|127
mw|1546089216|127
zw|1546089344|127
bi|1546089472|127
gw|1546089600|127
ls|1546089728|127
ne|1546089856|127
de|1546089984|127
mr|1546090112|127
zm|1546090240|127
mg|1546090368|127
bw|1546090496|127
gh|1546090624|127
er|1546090752|127
ao|1546090880|127
na|1546091008|127
km|1546091136|127
gn|1546091264|127
ht|1546091392|127
af|1546091520|127
td|1546091648|127
bf|1546091776|127
rw|1546091904|127
tg|1546092032|127
sd|1546092160|127
rw|1546092288|127
ng|1546092416|127
ru|1546092544|4095
it|1546096640|4095
ru|1546100736|4095
ie|1546104832|4095
im|1546108928|4095
ru|1546113024|8191
gr|1546121216|4095
gb|1546125312|131071
ru|1546256384|8191
tr|1546264576|2047
ru|1546266624|2047
ir|1546268672|2047
gb|1546270720|2047
no|1546272768|2047
se|1546274816|2047
gb|1546276864|1535
bz|1546278400|511
ru|1546278912|2047
it|1546280960|2047
ch|1546283008|2047
pl|1546285056|2047
gb|1546287104|2047
ru|1546289152|2047
at|1546291200|2047
gb|1546293248|2047
se|1546295296|2047
ru|1546297344|2047
gb|1546299392|2047
lu|1546301440|2047
ch|1546303488|2047
de|1546305536|2047
ru|1546307584|4095
fr|1546311680|2047
de|1546313728|2047
nl|1546315776|2047
ch|1546317824|2047
rs|1546319872|511
sr|1546320384|3
rs|1546320388|1531
ru|1546321920|2047
ge|1546323968|511
no|1546324480|1535
es|1546326016|1279
fr|1546327296|255
es|1546327552|511
cz|1546328064|2047
se|1546330112|2047
gb|1546332160|2047
de|1546334208|2047
cz|1546336256|2047
gb|1546338304|2047
dk|1546340352|2047
tr|1546342400|2047
dk|1546344448|2047
at|1546346496|2047
de|1546348544|1855
jp|1546350400|31
de|1546350432|159
pl|1546350592|2047
dk|1546352640|2047
fr|1546354688|2047
am|1546356736|2047
pl|1546358784|2047
ru|1546360832|4095
sa|1546364928|2047
dk|1546366976|2047
ru|1546369024|2047
is|1546371072|2047
hu|1546373120|2047
gb|1546375168|2047
ch|1546377216|2047
es|1546379264|2047
dk|1546381312|2047
it|1546383360|2047
fr|1546385408|2047
tr|1546387456|131071
kz|1546518528|131071
sa|1546649600|16383
gb|1546665984|7839
rs|1546673824|15
gb|1546673840|3663
in|1546677504|53
gb|1546677558|1
in|1546677560|1
gb|1546677562|1
in|1546677564|5
gb|1546677570|1
in|1546677572|92
gb|1546677665|1
in|1546677667|4
gb|1546677672|3
in|1546677676|83
gb|1546677760|1103
rs|1546678864|7
gb|1546678872|1959
rs|1546680832|63
gb|1546680896|511
rs|1546681408|31
gb|1546681440|15
rs|1546681456|15
gb|1546681472|895
be|1546682368|16383
nl|1546698752|16383
lv|1546715136|16383
fr|1546731520|16383
ru|1546747904|16383
ua|1546764288|16383
ir|1546780672|16383
de|1546797056|16383
ru|1546813440|49151
ge|1546862592|16383
de|1546878976|16383
ie|1546895360|16383
sk|1546911744|16383
gb|1546928128|16383
ua|1546944512|16383
hu|1546960896|16383
mk|1546977280|16383
ru|1546993664|16383
si|1547010048|16383
nl|1547026432|16383
es|1547042816|16383
ru|1547059200|16383
gb|1547075584|16383
ge|1547091968|16383
ru|1547108352|16383
mk|1547124736|16383
ro|1547141120|16383
pl|1547157504|16383
es|1547173888|262143
at|1547436032|4095
al|1547440128|4095
it|1547444224|4095
sk|1547448320|4095
it|1547452416|4095
ru|1547456512|4095
gb|1547460608|8191
pl|1547468800|4095
dk|1547472896|4095
es|1547476992|4095
ua|1547481088|4095
ie|1547485184|4095
de|1547489280|4095
rs|1547493376|4095
gb|1547497472|4095
tr|1547501568|4095
ru|1547505664|4095
lt|1547509760|4095
at|1547513856|4095
ru|1547517952|4095
cz|1547522048|4095
hu|1547526144|8191
fr|1547534336|4095
de|1547538432|4095
fr|1547542528|4095
ir|1547546624|4095
ie|1547550720|4095
at|1547554816|4095
il|1547558912|4095
nl|1547563008|1279
ch|1547564288|23
bg|1547564312|3
nl|1547564316|19
us|1547564336|79
nz|1547564416|23
nl|1547564440|103
us|1547564544|255
nl|1547564800|31
lv|1547564832|31
nl|1547564864|191
us|1547565056|1023
nl|1547566080|1023
gb|1547567104|4095
at|1547571200|4095
no|1547575296|4095
ru|1547579392|4095
kg|1547583488|4095
it|1547587584|4095
ee|1547591680|4095
jo|1547595776|4095
lt|1547599872|4095
ru|1547603968|4095
lb|1547608064|4095
ir|1547612160|4095
dk|1547616256|4095
a2|1547620352|7
ng|1547620360|7
a2|1547620368|7
ng|1547620376|7
a2|1547620384|15
ng|1547620400|7
a2|1547620408|7
ng|1547620416|7
a2|1547620424|15
ng|1547620440|111
a2|1547620552|7
ng|1547620560|55
a2|1547620616|23
ng|1547620640|7
a2|1547620648|215
ng|1547620864|7
a2|1547620872|7
ng|1547620880|7
a2|1547620888|7
ng|1547620896|7
a2|1547620904|7
ng|1547620912|23
a2|1547620936|15
ng|1547620952|7
a2|1547620960|7
ng|1547620968|15
a2|1547620984|23
ng|1547621008|23
a2|1547621032|15
ng|1547621048|15
a2|1547621064|7
ng|1547621072|15
a2|1547621088|15
ng|1547621104|15
a2|1547621120|7
ng|1547621128|7
a2|1547621136|7
ng|1547621144|7
a2|1547621152|15
ng|1547621168|7
a2|1547621176|71
ng|1547621248|15
a2|1547621264|39
ng|1547621304|15
a2|1547621320|3127
cz|1547624448|4095
bg|1547628544|4095
tr|1547632640|4095
si|1547636736|4095
pl|1547640832|4095
cz|1547644928|4095
ru|1547649024|4095
lv|1547653120|1791
se|1547654912|255
lv|1547655168|2047
ru|1547657216|3071
be|1547660288|1023
lv|1547661312|4095
gb|1547665408|4095
at|1547669504|3071
hr|1547672576|511
at|1547673088|511
ru|1547673600|12287
at|1547685888|4095
it|1547689984|4095
hu|1547694080|4095
nl|1547698176|78943
it|1547777120|7
nl|1547777128|379991
de|1548157120|63
nl|1548157184|65279
de|1548222464|524287
ro|1548746752|524287
fr|1549271040|524287
ae|1549795328|262143
ru|1550057472|131071
fr|1550188544|131071
ch|1550319616|262143
nl|1550581760|262143
ua|1550843904|131071
ro|1550974976|32767
md|1551007744|98303
de|1551106048|131071
gr|1551237120|131071
nl|1551368192|131071
eu|1551499264|4095
gb|1551503360|1023
fr|1551504384|1023
eu|1551505408|2047
de|1551507456|1023
it|1551508480|1023
eu|1551509504|2047
gb|1551511552|1023
eu|1551512576|4095
it|1551516672|1023
es|1551517696|1023
eu|1551518720|10239
fr|1551528960|1023
eu|1551529984|14335
de|1551544320|3071
eu|1551547392|1023
de|1551548416|3071
eu|1551551488|4095
fr|1551555584|3071
eu|1551558656|6143
fr|1551564800|8191
nl|1551572992|3071
eu|1551576064|1023
nl|1551577088|3071
eu|1551580160|50175
ru|1551630336|262143
fr|1551892480|4194303
de|1556086784|399945
de|1556486731|2221492
gb|1558708224|524287
il|1559232512|8191
ba|1559240704|8191
lv|1559248896|8191
ua|1559257088|8191
ru|1559265280|8191
cz|1559273472|8191
ru|1559281664|8191
sk|1559289856|5503
cz|1559295360|127
sk|1559295488|767
cz|1559296256|127
sk|1559296384|1663
ru|1559298048|8191
jo|1559306240|8191
ge|1559314432|8191
ru|1559322624|8191
ba|1559330816|8191
ru|1559339008|703
pa|1559339712|63
ru|1559339776|7423
se|1559347200|4095
dk|1559351296|4095
ru|1559355392|32767
ua|1559388160|8191
gb|1559396352|8191
fi|1559404544|8191
ir|1559412736|8191
hr|1559420928|8191
fr|1559429120|8191
at|1559437312|8191
ru|1559445504|16383
it|1559461888|8191
ru|1559470080|8191
cz|1559478272|8191
dk|1559486464|8191
se|1559494656|8191
pl|1559502848|8191
si|1559511040|8191
ua|1559519232|8191
rs|1559527424|8191
gb|1559535616|8191
se|1559543808|8191
ru|1559552000|8191
sk|1559560192|8191
ru|1559568384|8191
hu|1559576576|8191
kg|1559584768|8191
fr|1559592960|8191
it|1559601152|8191
sk|1559609344|8191
