ch|2818637824|65535
us|2818703360|4456447
hk|2823159808|65535
us|2823225344|327679
za|2823553024|65535
pa|2823618560|65535
kr|2823684096|65535
jp|2823749632|65535
za|2823815168|131071
us|2823946240|65535
ar|2824011776|65535
us|2824077312|327679
za|2824404992|65535
us|2824536064|262143
tw|2824798208|65535
ar|2824863744|65535
us|2824929280|262143
ar|2825191424|65535
us|2825256960|262143
hk|2825519104|65535
us|2825584640|524287
kr|2826108928|65535
us|2826174464|262143
th|2826436608|65535
us|2826567680|65535
gu|2826633216|65535
us|2826698752|131071
kr|2826829824|65535
us|2826895360|65535
za|2826960896|65535
us|2827026432|65535
au|2827091968|65535
kr|2827157504|65535
au|2827223040|65535
us|2827288576|65535
au|2827354112|65535
us|2827419648|262143
tr|2827681792|65535
au|2827747328|65535
us|2827812864|65535
za|2827878400|65535
us|2827943936|29183
a1|2827973120|255
us|2827973376|639
a1|2827974016|127
us|2827974144|511
a1|2827974656|127
us|2827974784|703
a1|2827975488|63
us|2827975552|15919
a1|2827991472|15
us|2827991488|15
a1|2827991504|15
us|2827991520|17951
ca|2828009472|65535
us|2828075008|458751
au|2828533760|131071
kr|2828664832|65535
za|2828730368|65535
us|2828795904|262143
cn|2829058048|65535
us|2829123584|131071
ch|2829254656|65535
za|2829320192|65535
mx|2829385728|65535
us|2829451264|65535
bw|2829516800|65535
us|2829582336|262143
za|2829844480|65535
us|2829910016|196607
co|2830106624|65535
us|2830172160|589823
au|2830761984|65535
kw|2830827520|65535
kr|2830893056|65535
us|2830958592|327679
au|2831548416|65535
us|2831613952|196607
it|2831810560|65535
us|2831876096|131071
za|2832072704|65535
us|2832138240|131071
za|2832269312|131071
us|2832465920|227327
a2|2832693248|255
us|2832693504|100095
au|2832793600|65535
us|2832859136|65535
kr|2832924672|65535
us|2832990208|393215
ar|2833383424|65535
us|2833580032|131071
cl|2833711104|65535
us|2833842176|65535
gt|2833907712|65535
us|2833973248|524287
sv|2834497536|65535
us|2834563072|262143
kr|2834825216|131071
us|2834956288|131071
au|2835087360|65535
us|2835218432|65535
mx|2835283968|65535
