de|2332033024|589823
nl|2332688384|65535
de|2332753920|1310719
us|2334064640|851967
au|2334916608|65535
us|2334982144|196607
ca|2335178752|65535
us|2335244288|65535
de|2335309824|65535
us|2335375360|131071
za|2335506432|65535
fr|2335571968|65535
us|2335637504|131071
ca|2335768576|65535
se|2335834112|65535
au|2335899648|65535
us|2335965184|196607
nl|2336161792|65535
us|2336227328|131071
fi|2336358400|65535
us|2336423936|458751
fi|2336882688|65535
de|2336948224|65535
us|2337013760|196607
ch|2337210368|65535
nz|2337275904|65535
us|2337341440|65535
br|2337406976|65535
pt|2337472512|65535
us|2337538048|131071
au|2337669120|65535
us|2337734656|131071
de|2337865728|65535
be|2337931264|65535
gr|2337996800|65535
eu|2338062336|13055
il|2338075392|255
eu|2338075648|9215
il|2338084864|511
eu|2338085376|255
il|2338085632|511
eu|2338086144|1279
il|2338087424|255
eu|2338087680|21247
il|2338108928|1023
eu|2338109952|5119
il|2338115072|767
eu|2338115840|10751
il|2338126592|1023
eu|2338127616|255
us|2338127872|196607
se|2338324480|65535
fi|2338390016|65535
no|2338455552|65535
us|2338521088|65535
fr|2338586624|65535
us|2338717696|65535
ca|2338783232|65535
us|2338848768|65535
no|2338914304|1048575
us|2339962880|65535
nl|2340028416|65535
fi|2340093952|65535
fr|2340159488|65535
us|2340225024|196607
it|2340421632|65535
au|2340552704|65535
us|2340618240|65535
au|2340683776|65535
gb|2340749312|65535
au|2340814848|65535
us|2340880384|393215
kw|2341273600|65535
ca|2341339136|65535
gb|2341404672|65535
us|2341470208|65535
no|2341535744|65535
us|2341601280|131071
gb|2341797888|65535
us|2341928960|65535
jp|2341994496|65535
gb|2342060032|65535
jp|2342125568|65535
nl|2342256640|65535
fi|2342322176|65535
fr|2342387712|65535
fr|2342518784|65535
us|2342584320|65535
nl|2342649856|65535
au|2342715392|65535
no|2342780928|65535
be|2342846464|65535
gb|2342912000|65535
us|2342977536|65535
au|2343043072|65535
us|2343108608|65535
us|2343239680|131071
ca|2343370752|65535
de|2343436288|65535
tw|2343501824|65535
us|2343632896|65535
nl|2343698432|65535
tr|2343763968|65535
us|2343829504|95231
il|2343924736|1023
us|2343925760|9215
il|2343934976|1023
us|2343936000|90111
gb|2344091648|65535
us|2344157184|65535
us|2344288256|65535
au|2344353792|65535
eu|2344550400|65535
gb|2346582016|65535
tw|2346647552|65535
us|2346778624|65535
us|2347040768|65535
au|2347106304|65535
us|2347171840|1638399
