jp|2415984640|65535
nl|2416050176|65535
us|2416115712|65535
fi|2416181248|65535
us|2416246784|65535
au|2416312320|65535
us|2416443392|524287
in|2416967680|65535
us|2417033216|196607
es|2417229824|65535
pt|2417295360|65535
mx|2417360896|65535
br|2417426432|65535
gr|2417491968|65535
us|2417557504|131071
se|2417688576|65535
us|2417754112|262143
gb|2418016256|65535
us|2418081792|524287
de|2418606080|65535
us|2418671616|65535
nl|2418737152|65535
eu|2418802688|65535
us|2418868224|458751
au|2419392512|65535
nl|2419458048|65535
au|2419523584|65535
fr|2419589120|65535
se|2419654656|65535
us|2419720192|327679
se|2420047872|65535
pt|2420113408|65535
at|2420178944|65535
nz|2420244480|65535
us|2420310016|589823
de|2420899840|65535
us|2420965376|131071
au|2421096448|65535
us|2421161984|131071
gb|2421293056|65535
us|2421358592|65535
no|2421424128|65535
ch|2421489664|65535
us|2421555200|65535
gb|2421620736|65535
us|2421686272|458751
nl|2422145024|9215
us|2422154240|1023
nl|2422155264|6143
gb|2422161408|2047
us|2422163456|2047
hk|2422165504|2047
nl|2422167552|43007
us|2422210560|65535
au|2422276096|65535
gb|2422341632|65535
us|2422407168|720895
au|2423128064|65535
us|2423193600|524287
nl|2423717888|65535
fj|2423783424|65535
us|2423848960|65535
tr|2423914496|65535
gb|2424045568|65535
us|2424111104|131071
no|2424242176|65535
us|2424307712|131071
au|2424438784|720895
us|2425159680|262143
de|2425421824|65535
us|2425487360|1179647
no|2426667008|65535
fr|2426732544|65535
us|2426798080|131071
gb|2426929152|65535
us|2426994688|262143
gb|2427256832|65535
us|2427322368|131071
no|2427453440|131071
gb|2427584512|65535
no|2427650048|196607
us|2427846656|720895
no|2428567552|65535
ca|2428633088|65535
us|2428698624|262143
my|2428960768|65535
ch|2429026304|65535
us|2429091840|196607
fr|2429288448|65535
au|2429353984|65535
ru|2429419520|65535
us|2429485056|131071
nl|2429616128|65535
us|2429681664|196607
jp|2429878272|65535
hk|2429943808|65535
us|2430009344|196607
au|2430205952|65535
us|2430271488|1900543
be|2432172032|65535
us|2432237568|458751
