au|3405774848|296959
us|3406071808|2047
au|3406073856|4095
th|3406077952|255
au|3406078208|248831
in|3406327040|255
au|3406327296|57343
sg|3406384640|511
au|3406385152|24575
nz|3406409728|2047
au|3406411776|22527
my|3406434304|2047
au|3406436352|106495
sg|3406542848|255
au|3406543104|22783
ph|3406565888|255
au|3406566144|255
au|3406566912|24575
np|3406591488|255
au|3406591744|25855
my|3406617600|255
au|3406617856|255
in|3406618112|511
au|3406618624|6399
nf|3406625024|255
au|3406625280|44543
in|3406669824|1023
au|3406670848|26111
in|3406696960|255
au|3406697216|37631
ap|3406734848|255
au|3406735104|2303
id|3406737408|255
au|3406737664|1535
id|3406739200|255
au|3406739456|7167
hk|3406746624|255
au|3406746880|118783
in|3406865664|255
au|3406865920|80895
kr|3406946816|255
au|3406947072|3327
nf|3406950400|1023
au|3406951424|9727
in|3406961152|255
au|3406961408|5887
cn|3406967296|255
au|3406967552|22015
in|3406989568|255
au|3406989824|30463
sg|3407020288|255
au|3407020544|255
in|3407020800|255
id|3407021056|255
au|3407021312|24575
hk|3407045888|255
au|3407046144|11519
jp|3407057664|255
au|3407057920|38911
jp|3407096832|255
au|3407097088|15359
sg|3407112448|255
au|3407112704|40191
in|3407152896|255
au|3407153152|4407
nz|3407157560|3
au|3407157564|15
nz|3407157580|3
au|3407157584|27
nz|3407157612|3
au|3407157616|27
nz|3407157644|3
au|3407157648|55
nz|3407157704|7
au|3407157712|303
nz|3407158016|31
au|3407158048|3
nz|3407158052|3
au|3407158056|55
nz|3407158112|15
au|3407158128|15
nz|3407158144|7
au|3407158152|15
nz|3407158168|7
au|3407158176|31
nz|3407158208|15
au|3407158224|15
nz|3407158240|31
au|3407158272|819
nz|3407159092|3
au|3407159096|15
nz|3407159112|39
au|3407159152|39
nz|3407159192|3
au|3407159196|11
nz|3407159208|7
au|3407159216|15
nz|3407159232|7
au|3407159240|23
nz|3407159264|31
au|3407159296|83967
hk|3407243264|511
au|3407243776|25087
us|3407268864|255
au|3407269120|60671
in|3407329792|255
au|3407330304|36863
id|3407367168|511
au|3407367680|255
au|3407368192|1791
in|3407369984|255
au|3407370240|128255
pk|3407498496|255
au|3407498752|25855
nz|3407524608|255
au|3407524864|78079
jp|3407602944|255
au|3407603200|1279
in|3407604480|255
au|3407604736|3979
jp|3407608716|20
au|3407608737|73310
id|3407682048|511
au|3407682560|49663
hk|3407732224|255
au|3407732480|18175
sg|3407750656|511
au|3407751168|2047
hk|3407753216|511
au|3407753728|31743
nz|3407785472|255
au|3407785728|15615
id|3407801344|511
au|3407801856|4095
id|3407805952|511
au|3407806464|8191
hk|3407814656|511
au|3407815168|13823
us|3407828992|511
au|3407829504|7679
us|3407837184|255
au|3407837440|11007
id|3407848448|511
au|3407848960|17407
gb|3407866368|255
au|3407866624|6399
in|3407873024|511
au|3407873536|55039
in|3407928576|255
au|3407928832|57087
kh|3407985920|255
au|3407986176|1535
ph|3407987712|255
au|3407987968|255
in|3407988224|511
au|3407988736|10239
th|3407998976|255
au|3407999232|13311
mn|3408012544|255
au|3408012800|11007
jp|3408023808|255
au|3408024064|8703
in|3408032768|511
id|3408033280|511
au|3408033792|6143
vn|3408039936|255
au|3408040192|511
au|3408040960|1023
sg|3408041984|511
hk|3408042496|255
au|3408042752|23295
ph|3408066048|255
au|3408066304|1330175
ph|3409396480|255
au|3409396736|21759
pl|3409418496|255
au|3409418752|1535
in|3409420288|255
au|3409420544|3071
in|3409423616|255
au|3409423872|1791
ap|3409425664|255
au|3409425920|65791
sg|3409491712|255
au|3409491968|12031
hk|3409504000|255
au|3409504256|767
us|3409505024|255
au|3409505280|1279
in|3409506560|255
au|3409506816|2815
hk|3409509632|255
au|3409509888|479
in|3409510368|15
au|3409510384|6159
id|3409516544|511
au|3409517056|30463
nz|3409547520|255
au|3409547776|255055
mt|3409802832|15
au|3409802848|35487
my|3409838336|255
au|3409838848|38143
th|3409876992|1023
au|3409878016|4095
in|3409882112|1023
au|3409883136|4863
sg|3409888000|255
au|3409888256|80895
tw|3409969152|786431
au|3410755584|16383
jp|3410771968|8191
bd|3410780160|8191
in|3410788352|4095
bd|3410792448|4095
kh|3410796544|1023
jp|3410797568|1023
in|3410798592|1023
sg|3410799616|1023
in|3410800640|4095
ph|3410804736|16383
tw|3410821120|32767
hk|3410853888|8191
au|3410862080|4095
kr|3410866176|255
in|3410866432|255
vn|3410866688|255
au|3410866944|255
hk|3410867200|1023
us|3410868224|2047
in|3410870272|4095
id|3410874368|12287
tw|3410886656|1023
in|3410887680|255
hk|3410887936|767
sg|3410888704|2047
au|3410890752|4095
hk|3410894848|4095
hk|3410903040|8191
th|3410911232|4095
id|3410915328|4095
in|3410919424|8191
np|3410927616|4095
tw|3410931712|4095
my|3410935808|4095
in|3410939904|4095
jp|3410944000|8191
cn|3410952192|4095
au|3410956288|2047
in|3410958336|511
id|3410958848|511
vn|3410959360|255
id|3410959616|255
au|3410959872|511
gb|3410960384|4095
