cn|3707764736|835583
jp|3708600320|16383
cn|3708616704|196607
jp|3708813312|6815743
tw|3715629056|24575
bd|3715653632|2047
in|3715655680|2047
sg|3715657728|4095
au|3715661824|10239
hk|3715674112|4095
pk|3715678208|16383
vn|3715694592|16383
au|3715710976|8191
ph|3715719168|8191
jp|3715735552|6143
ph|3715741696|2047
jp|3715743744|16383
cn|3715760128|131071
hk|3715891200|262143
sg|3716153344|16383
th|3716169728|16383
in|3716186112|32767
cn|3716218880|196607
vn|3716415488|16383
kr|3716431872|8191
jp|3716440064|4095
pk|3716444160|2047
jp|3716448256|16383
id|3716464640|16383
vn|3716481024|8191
my|3716489216|4095
kr|3716493312|4095
jp|3716497408|16383
kr|3716513792|16383
au|3716530176|6196
au|3716536374|737
as|3716537112|7
au|3716537120|31
as|3716537152|31
au|3716537184|15
as|3716537200|15
au|3716537216|63
as|3716537280|63
au|3716537344|63
as|3716537408|63
au|3716537472|63
hk|3716537536|31
jp|3716537568|31
au|3716537600|767
cn|3716538368|8191
in|3716546560|131071
cn|3716677632|131071
kr|3716808704|2031615
tw|3718840320|65535
jp|3718905856|131071
cn|3719036928|786431
jp|3719823360|524287
cn|3720347648|511999
au|3720859648|4095
cn|3720863744|2629631
jp|3723493376|1048575
