us|3506438145|327678
ca|3506765824|65535
us|3506831360|194047
iq|3507025408|255
us|3507025664|76255
il|3507101920|15
us|3507101936|32655
gb|3507134592|15
us|3507134608|10447
vg|3507145056|31
us|3507145088|479
vg|3507145568|31
us|3507145600|144511
ar|3507290112|65535
us|3507355648|184367
in|3507540016|15
us|3507540032|44991
ca|3507585024|1599
us|3507586624|31
ca|3507586656|12255
us|3507598912|31
ca|3507598944|2463
us|3507601408|32927
iq|3507634336|15
us|3507634352|31
es|3507634384|15
us|3507634400|223
ca|3507634624|31
us|3507634656|735
au|3507635392|15
us|3507635408|1551
ca|3507636960|15
us|3507636976|575
il|3507637552|15
us|3507637568|1621
it|3507639190|9
us|3507639200|185
be|3507639386|9
us|3507639396|119
in|3507639516|9
us|3507639526|145
sy|3507639672|9
us|3507639682|29
be|3507639712|9
us|3507639722|19
nz|3507639742|9
lb|3507639752|9
us|3507639762|2765
il|3507642528|31
ca|3507642560|31
us|3507642592|415
gb|3507643008|31
us|3507643040|135
fr|3507643176|9
us|3507643186|79
iq|3507643266|9
us|3507643276|9
es|3507643286|9
us|3507643296|19
jp|3507643316|9
us|3507643326|135
au|3507643462|9
us|3507643472|49
lb|3507643522|9
us|3507643532|69
it|3507643602|9
us|3507643612|419
il|3507644032|31
us|3507644064|63
fr|3507644128|31
us|3507644160|351
no|3507644512|31
us|3507644544|47
gb|3507644592|15
us|3507644608|31
fr|3507644640|31
us|3507644672|345
au|3507645018|9
ua|3507645028|9
us|3507645038|79
nz|3507645118|9
us|3507645128|65
nz|3507645194|9
us|3507645204|19
au|3507645224|9
us|3507645234|99
ir|3507645334|9
ua|3507645344|9
us|3507645354|69
gb|3507645424|9
us|3507645434|45
gr|3507645480|9
us|3507645490|637
es|3507646128|15
us|3507646144|1663
au|3507647808|63
us|3507647872|1391
qa|3507649264|15
us|3507649280|99583
ca|3507748864|16383
us|3507765248|44031
bg|3507809280|255
us|3507809536|300479
ca|3508110016|31
us|3508110048|159
es|3508110208|31
us|3508110240|351
gb|3508110592|511
us|3508111104|255
ca|3508111360|255
us|3508111616|2815
id|3508114432|255
us|3508114688|1119
ru|3508115808|31
us|3508115840|1599
ca|3508117440|63
us|3508117504|1023
au|3508118528|31
us|3508118560|351
ca|3508118912|31
us|3508118944|1119
gb|3508120064|255
us|3508120320|3615
ca|3508123936|15
us|3508123952|2287
gb|3508126240|15
us|3508126256|207
gb|3508126464|255
us|3508126720|4095
ru|3508130816|15
us|3508130832|303
ca|3508131136|63
us|3508131200|1919
gb|3508133120|127
us|3508133248|4383
sk|3508137632|15
us|3508137648|47
id|3508137696|15
us|3508137712|82191
ca|3508219904|1023
ky|3508220928|1023
us|3508221952|1023
ky|3508222976|1023
bm|3508224000|255
us|3508224256|19711
bm|3508243968|255
us|3508244224|29183
mx|3508273408|255
us|3508273664|1055
ar|3508274720|31
us|3508274752|447
it|3508275200|127
us|3508275328|127
za|3508275456|31
us|3508275488|1503
mx|3508276992|255
us|3508277248|95
ca|3508277344|31
us|3508277376|111
pr|3508277488|15
us|3508277504|1023
au|3508278528|255
us|3508278784|255
ve|3508279040|255
us|3508279296|255
co|3508279552|255
jp|3508279808|255
th|3508280064|255
jp|3508280320|255
tw|3508280576|255
jp|3508280832|255
kr|3508281088|255
ph|3508281344|255
nz|3508281600|255
us|3508281856|191
sg|3508282048|63
hk|3508282112|255
us|3508282368|223
it|3508282592|31
au|3508282624|255
th|3508282880|255
hk|3508283136|255
us|3508283392|255
au|3508283648|255
my|3508283904|255
sg|3508284160|255
au|3508284416|255
jp|3508284672|63
us|3508284736|191
es|3508284928|63
us|3508284992|95
es|3508285088|7
us|3508285096|23
es|3508285120|31
us|3508285152|671
es|3508285824|31
us|3508285856|31
gb|3508285888|63
nl|3508285952|63
us|3508286016|63
nl|3508286080|31
us|3508286112|95
se|3508286208|255
hk|3508286464|255
us|3508286720|127
tw|3508286848|15
us|3508286864|47
ph|3508286912|15
us|3508286928|15
id|3508286944|31
th|3508286976|63
us|3508287040|15
th|3508287056|7
us|3508287064|39
hk|3508287104|63
us|3508287168|63
hk|3508287232|31
us|3508287264|31
hk|3508287296|63
us|3508287360|639
my|3508288000|127
sg|3508288128|127
jp|3508288256|255
us|3508288512|255
br|3508288768|255
au|3508289024|255
br|3508289280|63
us|3508289344|63
br|3508289408|63
us|3508289472|63
ca|3508289536|255
us|3508289792|1055
mx|3508290848|31
us|3508290880|15
br|3508290896|15
us|3508290912|15
br|3508290928|15
us|3508290944|319
it|3508291264|63
gb|3508291328|767
ch|3508292096|255
us|3508292352|63
cl|3508292416|31
us|3508292448|415
de|3508292864|1279
us|3508294144|127
vi|3508294272|63
us|3508294336|1103
br|3508295440|47
gb|3508295488|31
us|3508295520|31
br|3508295552|63
es|3508295616|15
us|3508295632|15
be|3508295648|31
gb|3508295680|255
us|3508295936|63
br|3508296000|15
us|3508296016|79
br|3508296096|31
us|3508296128|63
gb|3508296192|127
us|3508296320|127
gb|3508296448|31
be|3508296480|15
us|3508296496|47
se|3508296544|15
us|3508296560|111
gb|3508296672|31
fr|3508296704|63
us|3508296768|63
no|3508296832|127
ch|3508296960|255
gb|3508297216|191
sg|3508297408|63
it|3508297472|255
ch|3508297728|63
us|3508297792|255
be|3508298048|31
us|3508298080|31
be|3508298112|47
us|3508298160|47
be|3508298208|15
us|3508298224|15
de|3508298240|255
dk|3508298496|63
us|3508298560|63
dk|3508298624|31
us|3508298656|31
dk|3508298688|63
es|3508298752|255
be|3508299008|255
gb|3508299264|255
us|3508299520|127
ch|3508299648|31
us|3508299680|95
se|3508299776|255
de|3508300032|255
us|3508300288|255
fr|3508300544|255
us|3508300800|63
gb|3508300864|15
us|3508300880|15
gb|3508300896|15
us|3508300912|719
br|3508301632|31
us|3508301664|159
gb|3508301824|127
dk|3508301952|31
it|3508301984|15
us|3508302000|79
de|3508302080|31
us|3508302112|95
de|3508302208|15
us|3508302224|15
gb|3508302240|15
us|3508302256|79
sg|3508302336|127
be|3508302464|63
us|3508302528|95
be|3508302624|63
us|3508302688|671
be|3508303360|31
us|3508303392|31
be|3508303424|15
us|3508303440|15
be|3508303456|15
us|3508303472|15
es|3508303488|63
us|3508303552|63
de|3508303616|255
us|3508303872|31
cl|3508303904|31
pr|3508303936|14
co|3508303952|15
us|3508303968|15
br|3508303984|15
us|3508304000|383
de|3508304384|255
ir|3508304640|63
us|3508304704|223
de|3508304928|15
us|3508304944|207
nl|3508305152|63
us|3508305216|31
nl|3508305248|15
us|3508305264|527
co|3508305792|31
us|3508305824|31
be|3508305856|15
us|3508305872|559
ec|3508306432|255
us|3508306688|255
ch|3508306944|255
us|3508307200|255
ar|3508307456|255
us|3508307712|1279
be|3508308992|255
se|3508309248|1279
de|3508310528|255
be|3508310784|255
nl|3508311040|255
ie|3508311296|511
us|3508311808|159
de|3508311968|15
us|3508311984|79
nl|3508312064|255
ch|3508312320|255
es|3508312576|15
us|3508312592|239
de|3508312832|511
se|3508313344|255
dk|3508313600|255
gb|3508313856|511
it|3508314368|255
dk|3508314624|255
us|3508314880|31
fr|3508314912|15
us|3508314928|15
ch|3508314944|15
pt|3508314960|15
us|3508314976|159
no|3508315136|255
us|3508315392|255
fr|3508315648|255
us|3508315904|255
pt|3508316160|255
gb|3508316416|255
ru|3508316672|255
se|3508316928|255
us|3508317184|15
ru|3508317200|7
us|3508317208|23
at|3508317232|15
us|3508317248|127
fr|3508317376|63
de|3508317440|255
us|3508317696|255
fi|3508317952|511
lu|3508318464|255
it|3508318720|255
il|3508318976|511
ru|3508319488|255
ch|3508319744|255
se|3508320000|255
pt|3508320256|127
us|3508320384|127
de|3508320512|15
pt|3508320528|15
us|3508320544|223
be|3508320768|1023
nl|3508321792|31
za|3508321824|31
fr|3508321856|15
se|3508321872|15
us|3508321888|223
pl|3508322112|31
us|3508322144|31
ch|3508322176|15
us|3508322192|47
ch|3508322240|63
gb|3508322304|255
fi|3508322560|255
no|3508322816|255
de|3508323072|63
us|3508323136|191
no|3508323328|255
de|3508323584|255
fi|3508323840|255
it|3508324096|255
ch|3508324352|255
no|3508324608|255
gb|3508324864|255
de|3508325120|255
gr|3508325376|95
us|3508325472|31
gb|3508325504|63
us|3508325568|63
za|3508325632|255
se|3508325888|511
gb|3508326400|255
za|3508326656|255
it|3508326912|255
es|3508327168|511
us|3508327680|255
ne|3508327936|511
be|3508328448|255
il|3508328704|767
nl|3508329472|255
fr|3508329728|255
se|3508329984|511
gb|3508330496|767
be|3508331264|255
fr|3508331520|63
us|3508331584|127
fr|3508331712|31
us|3508331744|31
it|3508331776|31
us|3508331808|31
at|3508331840|31
us|3508331872|159
gb|3508332032|255
gr|3508332288|255
ie|3508332544|255
no|3508332800|255
gb|3508333056|127
us|3508333184|127
ch|3508333312|511
gb|3508333824|127
us|3508333952|127
gb|3508334080|127
us|3508334208|127
de|3508334336|127
gb|3508334464|63
us|3508334528|63
au|3508334592|255
sg|3508334848|255
my|3508335104|255
au|3508335360|255
jp|3508335616|511
sg|3508336128|255
hk|3508336384|255
au|3508336640|255
jp|3508336896|255
ph|3508337152|511
kr|3508337664|255
jp|3508337920|255
hk|3508338176|127
id|3508338304|31
us|3508338336|31
sg|3508338368|31
us|3508338400|31
kr|3508338432|255
ca|3508338688|65535
us|3508404224|286719
ca|3508690944|4095
us|3508695040|34895
gb|3508729936|15
