vn|1962934272|524287
cn|1963458560|524287
kr|1963982848|131071
hk|1964113920|4095
id|1964118016|2047
jp|1964120064|2047
sg|1964122112|4095
hk|1964126208|255
sg|1964126464|3839
hk|1964130304|4095
nz|1964134400|2047
hk|1964138496|8191
jp|1964146688|24575
bd|1964171264|2047
ap|1964173312|2047
pk|1964175360|4095
tw|1964179456|65535
au|1964244992|4095
pk|1964249088|4095
wf|1964253184|2047
sg|1964255232|2047
id|1964257280|4095
au|1964261376|2047
jp|1964263424|2047
kr|1964265472|4095
kh|1964273664|2047
gu|1964275712|2047
sg|1964277760|16383
kr|1964294144|16383
cn|1964310528|1638399
jp|1965948928|65535
th|1966014464|65535
cn|1966080000|262143
jp|1966407680|10239
cn|1966419968|4095
kr|1966424064|16383
au|1966440448|4095
nz|1966444544|2047
au|1966448640|4095
cn|1966452736|4095
kr|1966456832|16383
id|1966473216|65535
jp|1966538752|32767
kr|1966571520|16383
af|1966587904|4095
jp|1966592000|4095
au|1966596096|4095
in|1966600192|2047
kh|1966602240|2047
tw|1966604288|65535
cn|1966669824|98303
kr|1966768128|4095
jp|1966772224|4095
sg|1966776320|8191
ph|1966784512|8191
jp|1966792704|4095
bd|1966796800|2047
au|1966798848|2047
cn|1966800896|983039
jp|1967783936|16383
cn|1967800320|4095
kh|1967804416|4095
au|1967808512|4095
id|1967812608|4095
cn|1967816704|1409023
in|1969225728|262143
cn|1969487872|131071
pk|1969618944|16383
id|1969635328|16383
au|1969651712|8191
id|1969659904|2047
jp|1969661952|14335
id|1969676288|12287
cn|1969688576|4095
id|1969692672|2047
ph|1969694720|2047
id|1969696768|6143
au|1969702912|2047
bd|1969704960|2047
mh|1969707008|2047
tw|1969709056|4095
au|1969713152|2047
cn|1969717248|4095
hk|1969721344|4095
jp|1969725440|2047
id|1969727488|2047
jp|1969729536|4095
vn|1969733632|16383
jp|1969750016|40959
au|1969790976|2047
ap|1969793024|2047
nz|1969795072|2047
id|1969799168|8191
af|1969807360|2047
in|1969809408|2047
ph|1969811456|4095
sg|1969815552|65535
cn|1969881088|131071
jp|1970012160|131071
kr|1970143232|131071
cn|1970274304|524287
sg|1970798592|2047
au|1970800640|4095
kh|1970804736|2047
nz|1970806784|2047
jp|1970810880|2047
lk|1970812928|2047
cn|1970814976|100351
id|1970915328|2047
th|1970917376|4095
np|1970921472|4095
sg|1970925568|511
au|1970926080|255
us|1970926336|255
sg|1970926592|1023
au|1970927616|2047
vn|1970929664|32767
cn|1970962432|32767
kr|1970995200|65535
cn|1971060736|4456447
in|1975517184|4194303
