jp|3019898880|4194303
kr|3024093184|524287
my|3024617472|262143
cn|3024879616|262143
kr|3025141760|262143
cn|3025403904|196607
ap|3025600512|49151
in|3025649664|16383
cn|3025666048|262143
tw|3025928192|4095
jp|3025932288|12287
kr|3025944576|16383
pk|3025960960|8191
in|3025969152|4095
au|3025973248|1023
sg|3025975296|2047
au|3025977344|2047
in|3025979392|2047
au|3025981440|4095
bd|3025985536|4095
kr|3025989632|4095
vn|3025993728|65535
ph|3026059264|8191
bd|3026067456|1023
ph|3026068480|1023
jp|3026069504|2047
ap|3026071552|2047
cn|3026073600|2047
af|3026075648|8191
cn|3026083840|4095
au|3026087936|2047
mn|3026089984|2047
mo|3026092032|16383
jp|3026108416|6143
sg|3026114560|1023
au|3026115584|1023
hk|3026116608|2047
au|3026118656|2047
jp|3026120704|4095
au|3026124800|32767
cn|3026157568|2129919
th|3028287488|65535
sg|3028353024|32767
cn|3028385792|98303
kr|3028484096|16383
jp|3028500480|16383
au|3028516864|2047
id|3028520960|1023
la|3028521984|1023
jp|3028523008|2047
hk|3028525056|8191
jp|3028533248|16383
kr|3028549632|262143
cn|3028811776|524287
jp|3029336064|262143
vn|3029598208|2047
au|3029600256|1023
au|3029604352|1023
in|3029606400|8191
au|3029614592|8191
vn|3029630976|4095
jp|3029635072|2047
bd|3029637120|2047
jp|3029639168|4095
au|3029643264|1023
jp|3029645312|6143
bd|3029651456|3071
in|3029654528|1023
cn|3029655552|8191
bd|3029663744|8191
in|3029671936|8191
mn|3029680128|16383
cn|3029696512|8191
jp|3029704704|8191
au|3029712896|1023
in|3029714944|1023
jp|3029715968|1023
pk|3029716992|4095
au|3029721088|4095
au|3029729280|32767
hk|3029762048|8191
cn|3029770240|8191
kr|3029778432|10239
id|3029788672|2047
in|3029790720|1023
id|3029791744|1023
in|3029792768|1023
pg|3029793792|1023
in|3029794816|65535
cn|3029860352|1572863
tw|3031433216|131071
in|3031564288|8191
hk|3031572480|8191
au|3031580672|1023
sg|3031582720|2047
jp|3031584768|3071
id|3031587840|5119
hk|3031592960|2047
au|3031595008|1023
pk|3031597056|16383
cn|3031613440|16383
in|3031629824|65535
th|3031695360|65535
au|3031760896|32767
kr|3031826432|65535
th|3031891968|65535
cn|3031957504|294911
hk|3032252416|19455
au|3032271872|1023
jp|3032272896|4095
in|3032276992|8191
jp|3032285184|16383
kr|3032301568|16383
jp|3032317952|2047
au|3032320000|1023
au|3032322048|1023
cn|3032323072|1023
au|3032324096|1023
kr|3032330240|4095
nz|3032334336|8191
ph|3032350720|393215
jp|3032743936|294911
au|3033038848|32767
cn|3033071616|196607
tw|3033268224|262143
cn|3033530368|131071
kr|3033661440|32767
bd|3033694208|16383
kr|3033710592|2047
sg|3033712640|2047
nz|3033714688|1023
th|3033716736|1023
cn|3033718784|8191
kr|3033726976|16383
